F1_FILIAL;F1_TIPO;F1_FORMUL;F1_DOC;F1_SERIE;F1_PESSOA;F1_NOMPES;F1_EMISSAO;F1_COND;F1_EST;F1_DESPESA;F1_VALDESC;F1_BASEICM;F1_VALICM;F1_CONTSOC;F1_BASEIPI;F1_VALIPI;F1_VALMERC;F1_VALBRUT;F1_BASEDUP;F1_BRICMS;F1_ICMSRET;F1_IRRF;F1_INSS;F1_ISS;F1_ESPECIE;F1_BASIMP1;F1_BASIMP2;F1_BASIMP3;F1_BASIMP4;F1_BASIMP5;F1_BASIMP6;F1_VALIMP1;F1_VALIMP2;F1_VALIMP3;F1_VALIMP4;F1_VALIMP5;F1_VALIMP6;F1_QTDVOL;F1_ESPVOL;F1_MARCA;F1_PESBRUT;F1_PESLIQ;F1_DTDIGIT;F1_DTEXP;F1_FRETE;F1_TPFRETE;F1_NSU;F1_DTNSU;F1_HORNSU;F1_BASEIRR;F1_BASEINS;F1_BASEISS;F1_VALPIS;F1_BASEPIS;F1_VALCOF;F1_BASECOF;F1_VALCSLL;F1_BASECSL;F1_FIMP;F1_STATUS;F1_TRANSP;F1_SEQUEN;F1_LANPAD;F1_NUMOS;F1_NFELETR;F1_EMINFE;F1_HORNFE;F1_CREDNFE;F1_CODNFE;F1_OK;F1_ORIGLAN;F1_VALICSN;F1_BASICSN;F1_CHVNFE;F1_EVENFLG;F1_IDCCE;F1_NUMVOL;F1_HORA;F1_DAUTNFE;F1_HAUTNFE;F1_ESTDEST;F1_DUPCRED;F1_VTRANS;F1_VAFRMM;F1_INTERM;F1_CNPJAE;F1_UFTERC;F1_DTENTR;F1_HRENTR;F1_HREMIS;F1_FILORIG;F1_OUTDESP;F1_REFNFE;F1_VOUCHER;F1_FORMAPG;F1_OPERPG;F1_BANDCA;F1_TES;F1_SEGURO;F1_IMPARQ;F1_RECOPI;F1_UFREF;F1_AAMMREF;F1_CGCREF;F1_IEREF;F1_MODREF;F1_SERIERE;F1_NFREF;F1_MENNOTA
01;1;2;000028639;1;00072;SUPERMERCADO PIC LTDA;03/08/24;02;MG;0;0;0;0;0;0;0;162.08;162.08;162.08;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;05/08/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;09:10;/  /;;MG;2;;0;;;;/  /;00:00;09:09:58;0101;0;;0;;;;;0;F;;;05/08/24;;;04;;;
01;1;2;000004267;;00055;USIDIL USINAGEM DIVINOPOLIS;05/08/24;04;MG;0;0;0;0;0;0;0;910;910;910;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;31/08/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;13:10;/  /;;MG;2;;0;;;;/  /;00:00;13:08:48;0101;0;;0;;;;;0;F;;;31/08/24;;;04;;;
01;1;2;000268865;0;00116;AVANTI IND COM IMP E EXP LTDA 0001-86;05/08/24;01;MS;0;0;0;0;0;0;0;31624.28;31624.28;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;71;CAIXAS;;2698.873;2529.943;06/08/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;T00025;;;;;/  /;;0;150240031342591;;;0;0;50240803681757000186550000002688651579083430;;;;08:08;/  /;;MG;2;;0;;;;/  /;00:00;08:06:39;0101;0;;0;;;;;0;T;;;06/08/24;;;04;;;POR CONTA E ORDEM DE FRIBOJOS REF A NF 268.864
01;1;2;000278564;1;00119;NS IMPORTACAO E COMERCIO LTDA;05/08/24;06;SC;0;0;7133.8;285.35;0;0;435.4;6600;7133.8;7133.8;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;1;Volume(s);;6.205;6.205;06/08/24;/  /;98.4;1;;/  /;;0;0;0;105.81;0;487.39;0;0;0;;;T00061;;;;;/  /;;0;242240109128531;;;0;0;42240883951236000130550010002785641852385677;;;;08:33;/  /;;MG;2;;0;;;;/  /;00:00;08:20:54;0101;0;;0;;;;;0;T;;;06/08/24;;;04;;;
01;1;2;000014824;;F00006;WEETHUB LTDA;05/08/24;01;MG;0;0;0;0;0;0;0;109.48;109.48;109.48;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;06/08/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;08:04;/  /;;MG;2;;0;;;;/  /;00:00;08:02:48;0101;0;;0;;;;;0;F;;;06/08/24;;;04;;;
01;4;2;000108196;1;00229;ZANI E ZANI COMERCIO DE MAQUINAS E ARTEFATOS DO VESTUARIO LTDA;05/08/24;25;MG;0;0;0;0;0;0;0;87796.15;87796.15;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;191;Caixas;;7260.349;6805.903;05/08/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;131246106149961;;;0;0;31240809482747000521550010001081961421779962;;;;09:36;/  /;;MG;2;;0;;;;/  /;00:00;09:35:05;0101;0;;0;;;;;0;T;;;05/08/24;;;04;;;NOTA DE COBERTURA REF A NF 268.805 DA AVANTI
01;1;2;000268917;0;00116;AVANTI IND COM IMP E EXP LTDA 0001-86;06/08/24;01;MS;0;0;0;0;0;0;0;38602.31;38602.31;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;83;CAIXAS;;3209.776;3015.805;07/08/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;T00025;;;;;/  /;;0;150240031568727;;;0;0;50240803681757000186550000002689171749261090;;;;11:02;/  /;;MG;2;;0;;;;/  /;00:00;10:59:40;0101;0;;0;;;;;0;T;;;07/08/24;;;04;;;POR CONTA E ORDEM DE RONALDO ADRIANO REF A NF 268.916
01;1;2;000002001;1;F00159;AUTO POSTO CENTENARIO LTDA;06/08/24;02;MG;0;6.17;0;0;0;0;0;197;190.83;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;07/08/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;131246108647637;;;0;0;31240835523371000132550010000020011812642560;;;;10:58;/  /;;MG;2;;0;;;;/  /;00:00;10:57:35;0101;0;;0;;;;;0;T;;;07/08/24;;;04;;;
01;4;2;000007825;1;00294;FRIBOJOS COMERCIO E INDUSTRIA DE BOJOS LTDA;06/08/24;33;RJ;0.03;0;0;0;0;0;0;31624.25;31624.28;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;71;CX;;2698.87;2529.94;07/08/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;233240099290263;;;0;0;33240810914670000177550010000078251698023432;;;;11:39;/  /;;MG;2;;0;;;;/  /;00:00;11:37:49;0101;0;;0;;;;;0;T;;;07/08/24;;;04;;;NOTA DE COBERTURA REF A NF 268.865 DA AVANTI
01;1;2;000014303;;00383;GPC GERENCIAMENTO E PLANEJAMENTO CONTABIL LTDA;07/08/24;01;MG;0;0;0;0;0;0;0;2767.35;2767.35;2767.35;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;08/08/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;07:52;/  /;;MG;2;;0;;;;/  /;00:00;07:51:38;0101;0;;0;;;;;0;F;;;08/08/24;;;04;;;
01;1;2;000009516;1;F00120;SANDRA MACIEL DE FREITAS LTDA - PADARIA FLORESTA;07/08/24;08;MG;0;0;1150.89;207.16;0;0;0;2374.74;2374.74;2374.74;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;08/08/24;/  /;0;;;/  /;;0;0;0;39.17;0;180.48;0;0;0;;;;;;;;/  /;;0;131246111255332;;;0;0;31240803009343000105550010000095161188289353;;;;07:46;/  /;;MG;2;;0;;;;/  /;00:00;07:41:42;0101;0;;0;;;;;0;T;;;08/08/24;;;04;;;
01;1;2;000000008;;F00251;WANDER COSTA PIRES 88696650620;07/08/24;08;MG;0;0;0;0;0;0;0;2876.5;2876.5;2876.5;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;08/08/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;07:51;/  /;;MG;2;;0;;;;/  /;00:00;07:47:17;0101;0;;0;;;;;0;F;;;08/08/24;;;04;;;
01;3;2;000001154;1;00036;NOVA SERRANA COUROS LTDA.;07/08/24;04;MG;0;0;0;0;0;0;0;642.95;642.95;642.95;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;14/08/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;09:41;/  /;;MG;2;;0;;;;/  /;00:00;09:40:33;0101;0;;0;;;;;0;F;;;14/08/24;;;04;;;
01;3;2;000001155;1;00036;NOVA SERRANA COUROS LTDA.;07/08/24;04;MG;0;0;0;0;0;0;0;444.04;444.04;444.04;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;14/08/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;09:41;/  /;;MG;2;;0;;;;/  /;00:00;09:41:21;0101;0;;0;;;;;0;F;;;14/08/24;;;04;;;
01;3;2;000001156;1;00036;NOVA SERRANA COUROS LTDA.;07/08/24;04;MG;0;0;0;0;0;0;0;78.81;78.81;78.81;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;14/08/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;09:42;/  /;;MG;2;;0;;;;/  /;00:00;09:41:58;0101;0;;0;;;;;0;F;;;14/08/24;;;04;;;
01;4;2;000102498;1;00036;NOVA SERRANA COUROS LTDA.;07/08/24;04;MG;0;0;0;0;0;0;0;20041.2;20041.2;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;36;VOLUMES;;819.28;761.28;08/08/24;/  /;0;;;/  /;;0;0;0;0;-20041.2;0;-20041.2;0;0;;;00036;;;;;/  /;;0;131246111775949;;;0;0;31240818383745000142550010001024981066599881;;;;07:53;/  /;;MG;2;;0;;;;/  /;00:00;07:52:36;0101;0;;0;;;;;0;T;;;08/08/24;;;04;;;
01;4;2;000000857;1;C00102;RONALDO ADRIANO RIBEIRO ME;07/08/24;33;MG;0;0;0;0;0;0;0;38602.3;38602.3;38602.3;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;83;;OUTROS;3209.776;3015.805;07/08/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;131246110716606;;;0;0;31240805623682000102550010000008571628509283;;;;11:03;/  /;;MG;2;;0;;;;/  /;00:00;11:02:59;0101;0;;0;;;;;0;T;;;07/08/24;;;04;;;NOTA DE COBERTURA REF A NF 268.917 DA AVANTI
01;1;2;000004273;;00055;USIDIL USINAGEM DIVINOPOLIS;08/08/24;04;MG;0;0;0;0;0;0;0;950;950;950;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;09/08/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;07:52;/  /;;MG;2;;0;;;;/  /;00:00;07:49:35;0101;0;;0;;;;;0;F;;;09/08/24;;;04;;;
01;1;2;000268984;0;00116;AVANTI IND COM IMP E EXP LTDA 0001-86;08/08/24;01;MS;0;0;0;0;0;0;0;7179.98;7179.98;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;16;CAIXAS;;607.938;569.84;09/08/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;T00025;;;;;/  /;;0;150240031874930;;;0;0;50240803681757000186550000002689841917475236;;;;07:49;/  /;;MG;2;;0;;;;/  /;00:00;07:47:51;0101;0;;0;;;;;0;T;;;09/08/24;;;04;;;POR CONTA E ORDEM DE RHEMA IMPORTACOES REF A NF 268.983
01;4;2;000102502;1;00036;NOVA SERRANA COUROS LTDA.;08/08/24;04;MG;0;0;0;0;0;0;0;5560;5560;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;47;UNIDADES;;2073.2;178;09/08/24;/  /;0;;;/  /;;0;0;0;0;-5560;0;-5560;0;0;;;00036;;;;;/  /;;0;131246113348918;;;0;0;31240818383745000142550010001025021074800200;;;;07:44;/  /;;MG;2;;0;;;;/  /;00:00;07:44:07;0101;0;;0;;;;;0;T;;;09/08/24;;;04;;;
01;4;2;000102503;1;00036;NOVA SERRANA COUROS LTDA.;08/08/24;04;MG;0;0;0;0;0;0;0;3210;3210;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;4;UNIDADE;;1000;120;09/08/24;/  /;0;;;/  /;;0;0;0;0;-3210;0;-3210;0;0;;;00036;;;;;/  /;;0;131246113367049;;;0;0;31240818383745000142550010001025031076850333;;;;07:47;/  /;;MG;2;;0;;;;/  /;00:00;07:44:59;0101;0;;0;;;;;0;T;;;09/08/24;;;04;;;NOTA DE COBERTURA DE 002.053.197 DA CONTAGEM
01;1;2;000269064;0;00116;AVANTI IND COM IMP E EXP LTDA 0001-86;09/08/24;01;MS;0;0;0;0;0;0;0;21367.08;21367.08;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;46;CAIXAS;;1771.382;1662.808;12/08/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;T00025;;;;;/  /;;0;150240032068531;;;0;0;50240803681757000186550000002690641248025798;;;;08:26;/  /;;MG;2;;0;;;;/  /;00:00;08:25:03;0101;0;;0;;;;;0;T;;;12/08/24;;;04;;;POR CONTA E ORDEM DE EDUARDO SAMPAIO REF A NF 269.063
01;4;2;000000024;3;C00105;RHEMA IMPORTACOES E TEXTIL LTDA;09/08/24;13;SP;0;0;0;0;0;0;0;7179.98;7179.98;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;16;CAIXAS;;607.938;607.938;12/08/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;135241730200192;;;0;0;35240848182115000170550030000000241026900601;;;;08:25;/  /;;MG;2;;0;;;;/  /;00:00;08:23:28;0101;0;;0;;;;;0;T;;;12/08/24;;;04;;;NOTA DE COBERTURA REF A NF 268.984 DA AVANTI
01;1;2;000269134;0;00116;AVANTI IND COM IMP E EXP LTDA 0001-86;12/08/24;01;MS;0;0;0;0;0;0;0;22135.71;22135.71;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;59;CAIXAS;;1846.429;1722.623;13/08/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;T00025;;;;;/  /;;0;150240032381952;;;0;0;50240803681757000186550000002691341711387136;;;;08:06;/  /;;MG;2;;0;;;;/  /;00:00;08:05:52;0101;0;;0;;;;;0;T;;;13/08/24;;;04;;;POR CONTA E ORDEM DE EDUARDO SAMPAIO REF A NF 269.133
01;4;2;000001008;1;C00120;EDUARDO SAMPAIO - ME;12/08/24;23;CE;0;0;0;0;0;-21367.08;0;21367.08;21367.08;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;46;CAIXAS;;1662.808;1771.382;13/08/24;/  /;0;1;;/  /;;0;0;0;0;-21367.08;0;-21367.08;0;0;;;;;;;;/  /;;0;223240033337089;;;0;0;23240852799373000178550010000010081634977413;;;;08:05;/  /;;MG;2;;0;;;;/  /;00:00;08:04:01;0101;0;;0;;;;;0;T;;;13/08/24;;;04;;;NOTA DE COBERTURA REF A NF 269.063 DA AVANTI
01;4;2;000001009;1;C00120;EDUARDO SAMPAIO - ME;12/08/24;23;CE;0;0;0;0;0;0;0;22135.71;22135.71;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;59;CAIXAS;;1722.623;1846.429;13/08/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;223240033434518;;;0;0;23240852799373000178550010000010091830164540;;;;08:05;/  /;;MG;2;;0;;;;/  /;00:00;08:05:04;0101;0;;0;;;;;0;T;;;13/08/24;;;04;;;NOTA DE COBERTURA REF A NF 269.133 DA AVANTI
01;1;2;000269166;0;00116;AVANTI IND COM IMP E EXP LTDA 0001-86;13/08/24;01;MS;0;0;0;0;0;0;0;38815.69;38815.69;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;84;CAIXAS;;3234.409;3032.476;14/08/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;T00025;;;;;/  /;;0;150240032527113;;;0;0;50240803681757000186550000002691661401029464;;;;09:33;/  /;;MG;2;;0;;;;/  /;00:00;09:32:32;0101;0;;0;;;;;0;T;;;14/08/24;;;04;;;POR CONTA E ORDEM DE RONALDO ADRIANO REF A NF 269.165
01;1;2;000006169;1;C00096;POSTO BEIRA RIO I LTDA;13/08/24;02;MG;0;0;0;0;0;0;0;749.05;749.05;749.05;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;14/08/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;09:35;/  /;;MG;2;;0;;;;/  /;00:00;09:34:29;0101;0;;0;;;;;0;F;;;14/08/24;;;04;;;
01;1;2;000002011;1;F00159;AUTO POSTO CENTENARIO LTDA;13/08/24;02;MG;0;6.85;0;0;0;0;0;218.79;211.94;211.94;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;14/08/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;09:37;/  /;;MG;2;;0;;;;/  /;00:00;09:36:07;0101;0;;0;;;;;0;F;;;14/08/24;;;04;;;
01;4;2;000000867;1;C00102;RONALDO ADRIANO RIBEIRO ME;13/08/24;33;MG;0;0;0;0;0;0;0;38815.69;38815.69;38815.69;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;84;;OUTROS;3234.409;3032.476;14/08/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;131246123156613;;;0;0;31240805623682000102550010000008671049346273;;;;09:34;/  /;;MG;2;;0;;;;/  /;00:00;09:33:39;0101;0;;0;;;;;0;T;;;14/08/24;;;04;;;NOTA DE COBERTURA REF A NF 269.166 DA AVANTI
01;1;2;000029134;2;00132;KTR GROUP IMPORTACAO E EXPORTACAO LTDA;14/08/24;04;SC;0;0;0;0;0;0;0;61268.85;61268.85;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;149;CAIXAS;WELLKNOWN;4994.478;4659.23;16/08/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;T00044;;;;;/  /;;0;242240121413390;;;0;0;42240807428876000344550020000291341125403494;;;;08:11;/  /;;MG;2;;0;;;;/  /;00:00;08:09:13;0101;0;;0;;;;;0;T;;;16/08/24;;;04;;;POR CONTA E ORDEM DE FMP REF A NF 29.133
01;1;2;003912153;;00390;TOTVS S.A. - SP;14/08/24;15;SP;0;0;0;0;0;0;0;167.24;167.24;167.24;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;19/08/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;09:15;/  /;;MG;2;;0;;;;/  /;00:00;09:14:39;0101;0;;0;;;;;0;F;;;19/08/24;;;04;;;
01;3;2;000001159;1;00036;NOVA SERRANA COUROS LTDA.;14/08/24;01;MG;0;0;0;0;0;0;0;139.42;139.42;139.42;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;19/08/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;09:08;/  /;;MG;2;;0;;;;/  /;00:00;09:07:33;0101;0;;0;;;;;0;F;;;19/08/24;;;04;;;
01;3;2;000001160;1;00036;NOVA SERRANA COUROS LTDA.;14/08/24;01;MG;0;0;0;0;0;0;0;172.75;172.75;172.75;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;19/08/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;09:08;/  /;;MG;2;;0;;;;/  /;00:00;09:08:18;0101;0;;0;;;;;0;F;;;19/08/24;;;04;;;
01;3;2;000001161;1;00036;NOVA SERRANA COUROS LTDA.;14/08/24;01;MG;0;0;0;0;0;0;0;154.32;154.32;154.32;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;19/08/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;09:09;/  /;;MG;2;;0;;;;/  /;00:00;09:08:56;0101;0;;0;;;;;0;F;;;19/08/24;;;04;;;
01;3;2;000001162;1;00036;NOVA SERRANA COUROS LTDA.;14/08/24;01;MG;0;0;0;0;0;0;0;56.73;56.73;56.73;0;0;0;0;0;CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;19/08/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;;;;0;0;;;;;09:10;/  /;;MG;2;;0;;;;/  /;00:00;09:09:45;0101;0;;0;;;;;0;F;;;19/08/24;;;04;;;
01;4;2;000102511;1;00036;NOVA SERRANA COUROS LTDA.;14/08/24;04;MG;0;0;0;0;0;0;0;20971.5;20971.5;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;36;PECAS;;900;900;14/08/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;00036;;;;;/  /;;0;131246124915985;;;0;0;31240818383745000142550010001025111093252092;;;;16:01;/  /;;MG;2;;0;;;;/  /;00:00;15:58:10;0101;0;;0;;;;;0;T;;;14/08/24;;;04;;;RETORNO DA NOTA DA TINTURARIA TECITEX REF A NF 21.296
01;4;2;000007388;1;C00052;DITA DUBLAGENS E COMPONENTES PARA CALCADOS EIRELI;14/08/24;13;MG;0;0;0;0;0;0;0;4704;4704;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;12;CAIXAS;;408;384;15/08/24;/  /;0;1;;/  /;;0;0;0;0;-4704;0;-4704;0;0;;;C00052;;;;;/  /;;0;131246124328356;;;0;0;31240809351591000116550010000073881600902667;;;;07:45;/  /;;MG;2;;0;;;;/  /;00:00;07:44:33;0101;0;;0;;;;;0;T;;;15/08/24;;;04;;;
01;1;2;000269317;0;00116;AVANTI IND COM IMP E EXP LTDA 0001-86;15/08/24;01;MS;0;0;0;0;0;0;0;54123.5;54123.5;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;114;CAIXAS;;4389.593;4115.856;16/08/24;/  /;0;1;;/  /;;0;0;0;0;0;0;0;0;0;;;T00025;;;;;/  /;;0;150240032894943;;;0;0;50240803681757000186550000002693171840203040;;;;08:12;/  /;;MG;2;;0;;;;/  /;00:00;08:11:39;0101;0;;0;;;;;0;T;;;16/08/24;;;04;;;POR CONTA E ORDEM DE REI COLAS REF A NF 269.316
01;1;2;000018068;1;00400;REI COLAS COMPONENTES PARA CALCADOS LTDA ME;15/08/24;11;SP;0;0;0;0;0;0;0;54123.51;54123.51;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;20/08/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;13:29;/  /;;MG;2;;0;;;;/  /;00:00;13:28:36;0101;0;;0;;;;;0;F;;;20/08/24;;;04;;;NOTA DE COBERTURA REF A NF 269.317 DA AVANTI
01;1;2;000012119;;00130;SIMETRAL LTDA;16/08/24;08;MG;0;0;0;0;0;0;0;684.95;684.95;684.95;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;19/08/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;08:43;/  /;;MG;2;;0;;;;/  /;00:00;08:42:06;0101;0;;0;;;;;0;F;;;19/08/24;;;04;;;
01;1;2;000000380;0;F00056;ROBSON VICENTE DE OLIVEIRA;16/08/24;04;MG;0;0;0;0;0;0;0;400;400;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;19/08/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;131246128167761;;;0;0;31240820704799000104550000000003801220898496;;;;09:29;/  /;;MG;2;;0;;;;/  /;00:00;09:28:53;0101;0;;0;;;;;0;T;;;19/08/24;;;04;;;
01;4;2;000102522;1;00036;NOVA SERRANA COUROS LTDA.;19/08/24;04;MG;0;0;0;0;0;0;0;24257.1;24257.1;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;158;VOLUMES;;624.92;624.92;20/08/24;/  /;0;;;/  /;;0;0;0;157.68;0;727.71;0;0;0;;;00036;;;;;/  /;;0;131246132574986;;;0;0;31240818383745000142550010001025221115806609;;;;07:46;/  /;;MG;2;;0;;;;/  /;00:00;07:45:32;0101;0;;0;;;;;0;T;;;20/08/24;;;04;;;
01;4;2;000000024;1;C00121;FMP INDUSTRIA TEXTIL LTDA;19/08/24;33;SP;0;0;0;0;0;0;0;61268.87;61268.87;0;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;149;caixas;;0;0;20/08/24;/  /;0;;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;135241812151511;;;0;0;35240842943442000111550010000000241000067201;;;;07:47;/  /;;MG;2;;0;;;;/  /;00:00;07:46:37;0101;0;;0;;;;;0;T;;;20/08/24;;;04;;;NOTA DE COBERTURA REF A NF 29.134 DA KTR GROUP
01;1;2;000002597;;00241;ASTRAMAC - ASSOCIACAO DE PROTECAO DOS AMIGOS TRANSP DE CARGAS DE MARTINHO CAMPOS E REGIAO;20/08/24;12;MG;0;0;0;0;0;0;0;540.21;540.21;540.21;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;21/08/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;08:15;/  /;;MG;2;;0;;;;/  /;00:00;08:13:43;0101;0;;0;;;;;0;F;;;21/08/24;;;04;;;
01;1;2;000000293;;F00199;MINAS AVIONICS REVISAO DE EQUIPAMENTOS AERONAUTICOS LTDA;20/08/24;01;MG;0;0;0;0;0;0;0;3168;3168;3168;0;0;0;0;0;SPED;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;31/08/24;/  /;0;4;;/  /;;0;0;0;0;0;0;0;0;0;;;;;;;;/  /;;0;;;;0;0;;;;;10:51;/  /;;MG;2;;0;;;;/  /;00:00;10:46:31;0101;0;;0;;;;;0;F;;;31/08/24;;;04;;;
